2022-05-23 01:01:29.885  WARN 7492 --- [http-nio-8080-exec-2] .w.s.m.s.DefaultHandlerExceptionResolver : Resolved [org.springframework.validation.BindException: org.springframework.validation.BeanPropertyBindingResult: 1 errors<EOL>Field error in object 'bookmarkDto' on field 'userSeq': rejected value [undefined]; codes [typeMismatch.bookmarkDto.userSeq,typeMismatch.userSeq,typeMismatch.int,typeMismatch]; arguments [org.springframework.context.support.DefaultMessageSourceResolvable: codes [bookmarkDto.userSeq,userSeq]; arguments []; default message [userSeq]]; default message [Failed to convert property value of type 'java.lang.String' to required type 'int' for property 'userSeq'; nested exception is java.lang.NumberFormatException: For input string: "undefined"]]
2022-05-23 01:37:00.888  INFO 7492 --- [http-nio-8080-exec-8] c.s.happyhouse.service.HouseServiceImpl  : 68863 1 false
2022-05-23 01:37:00.890  INFO 7492 --- [http-nio-8080-exec-8] c.s.happyhouse.service.HouseServiceImpl  : 68618 1 false
2022-05-23 01:37:00.892  INFO 7492 --- [http-nio-8080-exec-8] c.s.happyhouse.service.HouseServiceImpl  : 68615 1 false
2022-05-23 01:37:00.894  INFO 7492 --- [http-nio-8080-exec-8] c.s.happyhouse.service.HouseServiceImpl  : 68611 1 false
2022-05-23 01:37:00.896  INFO 7492 --- [http-nio-8080-exec-8] c.s.happyhouse.service.HouseServiceImpl  : 68609 1 false
2022-05-23 01:37:00.898  INFO 7492 --- [http-nio-8080-exec-8] c.s.happyhouse.service.HouseServiceImpl  : 68017 1 false
2022-05-23 01:37:00.900  INFO 7492 --- [http-nio-8080-exec-8] c.s.happyhouse.service.HouseServiceImpl  : 68011 1 false
2022-05-23 01:37:00.902  INFO 7492 --- [http-nio-8080-exec-8] c.s.happyhouse.service.HouseServiceImpl  : 68003 1 true
2022-05-23 01:37:00.903  INFO 7492 --- [http-nio-8080-exec-8] c.s.happyhouse.service.HouseServiceImpl  : 66884 1 false
2022-05-23 01:37:00.905  INFO 7492 --- [http-nio-8080-exec-8] c.s.happyhouse.service.HouseServiceImpl  : 66879 1 false
2022-05-23 01:37:00.906  INFO 7492 --- [http-nio-8080-exec-8] c.s.happyhouse.service.HouseServiceImpl  : 66869 1 false
2022-05-23 01:37:00.907  INFO 7492 --- [http-nio-8080-exec-8] c.s.happyhouse.service.HouseServiceImpl  : 66864 1 false
2022-05-23 01:37:00.909  INFO 7492 --- [http-nio-8080-exec-8] c.s.happyhouse.service.HouseServiceImpl  : 66502 1 false
2022-05-23 01:37:00.910  INFO 7492 --- [http-nio-8080-exec-8] c.s.happyhouse.service.HouseServiceImpl  : 66480 1 false
2022-05-23 01:37:00.912  INFO 7492 --- [http-nio-8080-exec-8] c.s.happyhouse.service.HouseServiceImpl  : 66024 1 true
2022-05-23 01:37:00.914  INFO 7492 --- [http-nio-8080-exec-8] c.s.happyhouse.service.HouseServiceImpl  : 66023 1 false
2022-05-23 01:37:00.916  INFO 7492 --- [http-nio-8080-exec-8] c.s.happyhouse.service.HouseServiceImpl  : 65492 1 false
2022-05-23 01:37:00.917  INFO 7492 --- [http-nio-8080-exec-8] c.s.happyhouse.service.HouseServiceImpl  : 65491 1 false
2022-05-23 01:37:00.918  INFO 7492 --- [http-nio-8080-exec-8] c.s.happyhouse.service.HouseServiceImpl  : 65334 1 true
2022-05-23 01:37:02.207  INFO 7492 --- [http-nio-8080-exec-1] c.s.happyhouse.service.HouseServiceImpl  : 68863 1 false
2022-05-23 01:37:02.209  INFO 7492 --- [http-nio-8080-exec-1] c.s.happyhouse.service.HouseServiceImpl  : 68618 1 false
2022-05-23 01:37:02.211  INFO 7492 --- [http-nio-8080-exec-1] c.s.happyhouse.service.HouseServiceImpl  : 68615 1 false
